published_date,notice_number,council,trade_name,suburb,address,postcode,date_alleged_offence,offence_code,offence_description,offence_circumstances,party_served_company,party_served_given_name,party_served_surname,penalty_amount,penalty_issued_by,penalty_date_served,updated_date,scrape_timestamp_utc,date_removed_from_website
2024-07-30,3248477210,INNER WEST,LITTLE BLACK DUCK,STANMORE,166 PARRAMATTA ROAD,2048,2024-02-22,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - Previous warnings given,XIAOHEIYA AUS PTY LTD,,,880,Inner West Council,2024-02-26,2024-07-30,2024-07-30 07:42:47,
2024-07-30,3248477376,INNER WEST,ENVY CAFE,SUMMER HILL,107-109 SMITH STREET,2130,2024-05-15,11338,Fail to comply with Food Standards Code - Individual,Fail to maintain easily accessible hand washing facilities on the food premises - Previous warnings given,,PETER,OAG,440,Inner West Council,2024-05-21,2024-07-30,2024-07-30 07:42:47,
2024-07-30,3254551823,NORTHERN BEACHES,ELANORA COUNTRY CLUB,ELANORA HEIGHTS,154-156 ELANORA ROAD,2101,2024-04-17,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - Previous warnings given",ELANORA COUNTRY CLUB LTD,,,880,Northern Beaches Council,2024-04-18,2024-07-30,2024-07-30 07:42:47,
2024-07-30,3237314924,NORTHERN BEACHES,MANLY DELI,MANLY,37 SYDNEY ROAD,2095,2024-01-16,11338,Fail to comply with Food Standards Code - Individual,Fail to store potentially hazardous food under temperature control - Previous warnings given,,MARLON,CABILAO,440,Northern Beaches Council,2024-01-24,2024-07-30,2024-07-30 07:42:47,
2024-07-30,3237314942,NORTHERN BEACHES,MANLY DELI,MANLY,37 SYDNEY ROAD,2095,2024-01-16,11338,Fail to comply with Food Standards Code - Individual,Sale of food labelled in contravention to Food Standards Code - Previous warnings issued,,MARLON,CABILAO,440,Northern Beaches Council,2024-01-24,2024-07-30,2024-07-30 07:42:47,
2024-07-30,3202408000,SUTHERLAND,CHAMBERS FINE COFFEE MIRANDA WESTFIELD,MIRANDA,"SHOP 1168, 600 KINGSWAY",2228,2024-02-27,11339,Fail to comply with Food Standards Code - Corporation,Fail to display potentially hazardous food under temperature control,CFC MIRANDA PTY LTD,,,880,Sutherland Shire Council,2024-02-28,2024-07-30,2024-07-30 07:42:47,
2024-07-30,3202221880,SUTHERLAND,ELIETTE,SUTHERLAND,"SHOP 10, 754 OLD PRINCES HIGHWAY",2232,2024-02-21,11368,Fail to notify appropriate enforcement agency - Corporation,Fail to notify appropriate enforcement agency before conducting the food business - Previous warnings given,BROTHER FOX ESPRESSO AND PIES PTY LTD,,,880,Sutherland Shire Council,2024-02-21,2024-07-30,2024-07-30 07:42:47,
2024-07-30,3202221890,SUTHERLAND,FLORA STREET ESPRESSO,SUTHERLAND,"SHOP 2, 137 FLORA STREET",2232,2024-02-14,23085,Not appoint food safety supervisor for premises - Corporation,Fail to ensure that at least one food safety supervisor has been appointed for the premises - Previous warnings given,FINE COFFEE MERCHANTS PTY LTD,,,660,Sutherland Shire Council,2024-02-21,2024-07-30,2024-07-30 07:42:47,
2024-07-30,3226067121,WAVERLEY,PAPA ROMA,BONDI BEACH,148 CURLEWIS STREET,2026,2024-05-01,11338,Fail to comply with Food Standards Code - Individual,Fail to maintain easily accessible hand washing facilities on the food premises - Fail to maintain at or near each hand washing facility a supply of soap and single use towels,,MUHANED,SHAMON,440,Waverley Council,2024-05-06,2024-07-30,2024-07-30 07:42:47,
2024-07-30,3226066746,WAVERLEY,BAMBUSIA CHINESE RESTAURANT,BONDI JUNCTION,29 NEWLAND STREET,2022,2024-02-08,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,DERIKU PTY LTD,,,880,Waverley Council,2024-02-14,2024-07-30,2024-07-30 07:42:47,
2024-07-30,3226066755,WAVERLEY,BAMBUSIA CHINESE RESTAURANT,BONDI JUNCTION,29 NEWLAND STREET,2022,2024-02-08,11339,Fail to comply with Food Standards Code - Corporation,Fail to store potentially hazardous food under temperature control,DERIKU PTY LTD,,,880,Waverley Council,2024-02-14,2024-07-30,2024-07-30 07:42:47,
2024-07-23,3161229601,BLACKTOWN,MITHAI JUNCTION,BLACKTOWN,"UNIT 3, 4 CARNEGIE PLACE",2148,2023-07-05,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain the premises, and all fixtures, fittings and equipment to the required standard of cleanliness",MITHAI JUNCTION RIVERSTONE PTY LTD,,,880,NSW Food Authority,2024-01-05,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3161229610,BLACKTOWN,MITHAI JUNCTION,BLACKTOWN,"UNIT 3, 4 CARNEGIE PLACE",2148,2023-07-05,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain premises, fixtures, fittings, and equipment in a good state of repair and working order having regard to their use",MITHAI JUNCTION RIVERSTONE PTY LTD,,,880,NSW Food Authority,2024-01-05,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3161229620,BLACKTOWN,MITHAI JUNCTION,BLACKTOWN,"UNIT 3, 4 CARNEGIE PLACE",2148,2023-07-05,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain at or near each hand washing facility a supply of - soap, single use towels",MITHAI JUNCTION RIVERSTONE PTY LTD,,,880,NSW Food Authority,2024-01-05,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3161229639,BLACKTOWN,MITHAI JUNCTION,BLACKTOWN,"UNIT 3, 4 CARNEGIE PLACE",2148,2023-07-05,11339,Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests - and prevent pests from entering,MITHAI JUNCTION RIVERSTONE PTY LTD,,,880,NSW Food Authority,2024-01-05,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3161229648,BLACKTOWN,MITHAI JUNCTION,BLACKTOWN,"UNIT 3, 4 CARNEGIE PLACE",2148,2023-07-05,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination - and the environmental conditions will not adversely affect the safety and suitability of the food,MITHAI JUNCTION RIVERSTONE PTY LTD,,,880,NSW Food Authority,2024-01-05,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3161229657,BLACKTOWN,MITHAI JUNCTION,BLACKTOWN,"UNIT 3, 4 CARNEGIE PLACE",2148,2023-07-05,11339,Fail to comply with Food Standards Code - Corporation,Fail to store potentially hazardous food under temperature control,MITHAI JUNCTION RIVERSTONE PTY LTD,,,880,NSW Food Authority,2024-01-05,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3120330492,BLACKTOWN,PACIFIC RESTAURANT,BLACKTOWN,4 LYTON STREET,2148,2024-03-12,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,HUIMIN INVESTMENTS PTY LTD,,,880,Blacktown City Council,2024-04-08,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3120324305,BLACKTOWN,ROLL D BLACKTOWN,BLACKTOWN,17 PATRICK STREET,2148,2024-02-07,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",HEAFO PTY LTD,,,880,Blacktown City Council,2024-04-12,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3120329805,BLACKTOWN,SEHAJ INDIAN FOOD AND SWEETS,BLACKTOWN,17 PATRICK STREET,2148,2023-12-12,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain the premises and all fixtures, fittings and equipment to the required standard of cleanliness",RPST GROUP PTY LTD,,,880,Blacktown City Council,2024-03-07,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3120330346,BLACKTOWN,BAKE N FLAKE BAKERIES,GLENWOOD,601 SUNNYHOLT ROAD,2768,2024-03-22,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,BAKE N FLAKE BAKERIES PTY LTD,,,880,Blacktown City Council,2024-04-02,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3120330355,BLACKTOWN,BAKE N FLAKE BAKERIES,GLENWOOD,601 SUNNYHOLT ROAD,2768,2024-03-22,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain the premises and all fixtures, fittings and equipment to the required standard of cleanliness",BAKE N FLAKE BAKERIES PTY LTD,,,880,Blacktown City Council,2024-04-02,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3120330483,BLACKTOWN,JACK S SEAFOOD,MOUNT DRUITT,4 MOUNT STREET,2770,2024-03-13,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,GOLDWORLD FISH PTY LTD,,,880,Blacktown City Council,2024-04-08,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3120331620,BLACKTOWN,RED LEA MOUNT DRUITT,MOUNT DRUITT,49 NORTH PARADE,2770,2024-04-02,11339,Fail to comply with Food Standards Code - Corporation,Fail to display potentially hazardous food under temperature control,PARIN AND KENIT PTY LTD,,,880,Blacktown City Council,2024-04-18,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3120331565,BLACKTOWN,IGA QUAKERS HILL,QUAKERS HILL,216 FARNHAM ROAD,2763,2024-03-22,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain the premises and all fixtures, fittings and equipment to the required standard of cleanliness",FAMIQ PTY LTD,,,880,Blacktown City Council,2024-04-10,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3120331089,BLACKTOWN,MAMA LOR RESTAURANT AND BAKERY,ROOTY HILL,37 ROOTY HILL ROAD NORTH,2766,2024-03-27,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,J K BROTHERS NSW PTY LTD,,,880,Blacktown City Council,2024-04-10,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3120331098,BLACKTOWN,MAMA LOR RESTAURANT AND BAKERY,ROOTY HILL,37 ROOTY HILL ROAD NORTH,2766,2024-03-27,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain the premises and all fixtures, fittings and equipment to the required standard of cleanliness",J K BROTHERS NSW PTY LTD,,,880,Blacktown City Council,2024-04-10,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3261182697,BURWOOD,MUM S KITCHEN,BURWOOD,"SHOP 15A, 127-133 BURWOOD ROAD",2134,2024-02-08,11359,Fail to comply with a prohibition order - Corporation,Fail to comply with a prohibition order,THREE MOTHERS KITCHEN PTY LTD,,,1540,Burwood Council,2024-02-13,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3265235299,CANTERBURY-BANKSTOWN,THE VALLEY,CAMPSIE,327 BEAMISH STREET,2194,2024-04-17,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination - Previous warnings given,JB MIRACLE PTY LTD,,,880,Canterbury Bankstown Council,2024-04-22,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3148302420,CITY OF CANADA BAY,CONCORD FUNCTION CENTRE,CONCORD,138-144 MAJORS BAY ROAD,2137,2024-04-24,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",GUJRAL CATERERS PTY LTD,,,880,City of Canada Bay Council,2024-05-20,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3148302439,CITY OF CANADA BAY,CONCORD FUNCTION CENTRE,CONCORD,138-144 MAJORS BAY ROAD,2137,2024-04-24,11339,Fail to comply with Food Standards Code - Corporation,Fail to ensure food contact surfaces of equipment is in a clean and sanitary condition,GUJRAL CATERERS PTY LTD,,,880,City of Canada Bay Council,2024-05-20,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3148302457,CITY OF CANADA BAY,CONCORD FUNCTION CENTRE,CONCORD,138-144 MAJORS BAY ROAD,2137,2024-04-24,11339,Fail to comply with Food Standards Code - Corporation,Fail to have a temperature measuring device at the premises where potentially hazardous food is handled,GUJRAL CATERERS PTY LTD,,,880,City of Canada Bay Council,2024-05-20,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3148302329,CITY OF CANADA BAY,FRATELLI CO,CONCORD,108-110 MAJORS BAY ROAD,2046,2024-01-19,23085,Not appoint food safety supervisor for premises - Corporation,Fail to ensure that at least one food safety supervisor has been appointed for the premises,DG HOLDINGS (AUST) PTY LTD,,,660,City of Canada Bay Council,2024-02-08,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3260860204,CITY OF CANADA BAY,MYEONG DONG KOREAN RESTAURANT,NORTH STRATHFIELD,1-11 GEORGE STREET,2137,2024-01-30,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,HANSIK PTY LTD,,,880,City of Canada Bay Council,2024-02-14,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3260860213,CITY OF CANADA BAY,MYEONG DONG KOREAN RESTAURANT,NORTH STRATHFIELD,1-11 GEORGE STREET,2137,2024-01-30,11339,Fail to comply with Food Standards Code - Corporation,Fail to ensure food contact surfaces of equipment is in a clean and sanitary condition,HANSIK PTY LTD,,,880,City of Canada Bay Council,2024-02-14,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3260860222,CITY OF CANADA BAY,MYEONG DONG KOREAN RESTAURANT,NORTH STRATHFIELD,1-11 GEORGE STREET,2137,2024-01-30,11339,Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to prevent pests entering the food premises,HANSIK PTY LTD,,,880,City of Canada Bay Council,2024-02-14,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3260719707,CITY OF CANADA BAY,BEIJING DUMPLING,RHODES,SHOP 4 / 7 RIDER BOULEVARD,2138,2023-11-15,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",DWY PTY LTD,,,880,City of Canada Bay Council,2023-11-21,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3242172818,MAITLAND,VILLAGE CURRY N KEBAB,EAST MAITLAND,119 LAWES STREET,2323,2024-01-15,11338,Fail to comply with Food Standards Code - Individual,Fail to maintain the food premises to the required standard of cleanliness,,AKHLAQ,AHMAD,440,Maitland City Council,2024-02-09,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3242167931,MAITLAND,ADDIL INDIAN AND KEBAB (THORNTON),THORNTON,SHOP 17 TAYLOR AVENUE,2322,2024-01-17,11339,Fail to comply with Food Standards Code - Corporation,Fail to store potentially hazardous food under temperature control - and fail to reheat previously cooked and cooled potentially hazardous food rapidly to 60oC or above,MR @ SC PTY LTD,,,880,Maitland City Council,2024-03-08,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3268193565,NORTH SYDNEY,GRILL D,CROWS NEST,57 WILLOUGHBY ROAD,2056,2024-03-25,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - Previous warnings given",GRILL'D PTY LTD,,,880,North Sydney Council,2024-04-03,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3237314998,NORTHERN BEACHES,MARINE SEAFOOD,DEE WHY,834 PITTWATER ROAD,2099,2024-01-17,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - Previous warnings given,SEAFOOD SYDNEY PTY LTD,,,880,Northern Beaches Council,2024-02-08,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3254551502,NORTHERN BEACHES,MARINE SEAFOOD,DEE WHY,834 PITTWATER ROAD,2099,2024-01-17,11339,Fail to comply with Food Standards Code - Corporation,Fail to store potentially hazardous food under temperature control - Previous warning given,SEAFOOD SYDNEY PTY LTD,,,880,Northern Beaches Council,2024-02-08,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3254551511,NORTHERN BEACHES,MARINE SEAFOOD,DEE WHY,834 PITTWATER ROAD,2099,2024-01-17,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - soap and single use towels. Previous warnings given,SEAFOOD SYDNEY PTY LTD,,,880,Northern Beaches Council,2024-02-08,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3237314420,NORTHERN BEACHES,ËLANORA HEIGHTS BAKERY,ELANORA HEIGHTS,63 KALANG ROAD,2101,2023-10-03,73086,Not continue to have food safety supervisor for premises - Individual,Fail to ensure that at least one food safety supervisor has been appointed for the premises - Previous warnings given,,PETER,SNOW,330,Northern Beaches Council,2023-10-10,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3237314805,NORTHERN BEACHES,FLYING FOX CAFE,MONA VALE,2 MONA STREET,2103,2024-01-08,11338,Fail to comply with Food Standards Code - Individual,Fail to take all practicable measures to eradicate and prevent the harbourage of pests - Previous warnings given,,KOO HONG,MIN,440,Northern Beaches Council,2024-01-09,2024-07-23,2024-07-24 07:23:05,
2024-07-23,3254551668,NORTHERN BEACHES,VILLAGE PARK CAFE,MONA VALE,1 PARK STREET,2103,2024-03-14,73085,Not appoint food safety supervisor for premises - Individual,Fail to ensure that at least one food safety supervisor has been appointed for the premises - Previous warnings given,,KOO,HONG MIN,330,Northern Beaches Council,2024-03-15,2024-07-23,2024-07-24 07:23:05,
2024-07-16,3264041716,BAYSIDE,KING FRUIT MARKET,KINGSGROVE,268 KINGSGROVE ROAD,2208,2024-01-12,11367,Fail to notify appropriate enforcement agency - Individual,Fail to notify appropriate enforcement agency before business is conducted - previous warnings given,,BASSAM,JOMAA,440,Bayside Council,2024-01-12,2024-07-16,2024-07-16 06:30:30,
2024-07-16,3225724682,BEGA VALLEY,SOUTH COAST MEATS,EDEN,181-183 IMLAY STREET,2551,2023-08-02,11369,Handle sell food so as to contravene the food safety scheme - Corporation,Fail to comply with the requirements of a food safety scheme - microbiological testing was not carried out,SOUTH COAST MEATS PTY LTD,,,1320,NSW Food Authority,2023-09-28,2024-07-16,2024-07-16 06:30:30,
2024-07-16,3225724691,BEGA VALLEY,SOUTH COAST MEATS,EDEN,181-183 IMLAY STREET,2551,2023-06-06,11369,Handle sell food so as to contravene the food safety scheme - Corporation,Fail to comply with the requirements of a food safety scheme - microbiological testing was not carried out,SOUTH COAST MEATS PTY LTD,,,1320,NSW Food Authority,2023-09-28,2024-07-16,2024-07-16 06:30:30,
2024-07-16,3120329832,BLACKTOWN,DE HAWKERS,BLACKTOWN,17 PATRICK STREET,2148,2024-01-23,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain the premises, and all fixtures, fittings and equipment to the required standard of cleanliness",SNOWMAN GROUP PTY LTD,,,880,Blacktown City Council,2024-03-14,2024-07-16,2024-07-16 06:30:30,
2024-07-16,3261177361,BURWOOD,FISH BARREL,BURWOOD,"SHOP 4, 39 BELMORE STREET",2134,2024-01-09,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,LIN BROTHERS GROUP PTY LTD,,,880,Burwood Council,2024-01-22,2024-07-16,2024-07-16 06:30:30,
